"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 05 21:48:03 GMT 2023","Mon Jun 05 21:48:03 GMT 2023","96","","test_booker","","","","test_get_booking_ids",""
"passed","Mon Jun 05 21:48:03 GMT 2023","Mon Jun 05 21:48:03 GMT 2023","88","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Mon Jun 05 21:48:03 GMT 2023","Mon Jun 05 21:48:03 GMT 2023","89","","test_booker","","","","test_create_booking",""
"passed","Mon Jun 05 21:48:03 GMT 2023","Mon Jun 05 21:48:03 GMT 2023","105","","test_booker","","","","test_get_booking_by_id",""
"passed","Mon Jun 05 21:48:03 GMT 2023","Mon Jun 05 21:48:04 GMT 2023","183","","test_booker","","","","test_update_booking",""
